Symbol,t,fwd_ret,price_to_fcf,fcf_to_ebitda,altman_z,altman_zone,intrinsic_growth,mom_12_1,canonical
SRPT,2022-06-01,0.7239670753479004,,,0.844610079019752,DISTRESS,,-0.02226346731185913,30.0
SSD,2022-06-01,0.18240070343017578,42.16056486143752,0.2621615034001999,12.408598523765873,SAFE,0.0012877554766192881,-0.03215080499649048,90.9090909090909
SSNC,2022-06-01,-0.10858148336410522,28.81878915349561,0.6879492573749965,3.358197253027919,SAFE,-0.05008264049271269,-0.10749983787536621,80.0
SSP,2022-06-01,-0.4693745970726013,41.74790893391581,0.4210139603232917,,DISTRESS,,-0.2212924361228943,33.33333333333333
SSTI,2022-06-01,-0.19715118408203125,,-7.286879169755374,4.338012258194999,SAFE,,-0.3288397192955017,44.44444444444444
SSTK,2022-06-01,-0.1403895616531372,9.648524509980655,1.1999655781280876,4.624622359444111,SAFE,-0.050459288035723006,-0.1412237286567688,72.72727272727273
ST,2022-06-01,-0.08643454313278198,18.687271134122433,0.5020467793610742,2.2881238281764413,GREY,-0.026484240869209138,-0.23327785730361938,80.0
STAA,2022-06-01,-0.11503064632415771,102.61843369668253,0.8205537662056459,22.707884787946178,SAFE,0.04278144796596102,-0.5822370648384094,72.72727272727273
STE,2022-06-01,-0.06317216157913208,53.63094178589719,0.4058844084428469,3.489838570421119,SAFE,-0.03200799363180981,0.17872869968414307,33.33333333333333
STEM,2022-06-01,-0.3212500214576721,,,26.72575715756964,SAFE,,-0.7465730905532837,33.33333333333333
STGW,2022-06-01,-0.15162909030914307,4.0487078349590035,1.458164592690769,0.4491586252571522,DISTRESS,-0.02515557589381368,0.40080976486206055,58.333333333333336
STKS,2022-06-01,-0.2053571343421936,14.762132865557238,,2.5726140504255905,GREY,,-0.10079699754714966,54.54545454545454
STRA,2022-06-01,0.24239873886108398,7.8170285306652465,1.0214019696060788,3.473654350457787,SAFE,-0.008381910579411683,-0.045149028301239014,50.0
STRR,2022-06-01,-0.45697641372680664,45.99342835769962,0.4454017231015828,-3.5583034695430635,DISTRESS,-0.009535789829973516,0.7460317611694336,60.0
STRRP,2022-06-01,0.04655444622039795,7.790591845896348,0.4454017231015828,-5.8822541828260695,DISTRESS,-0.009535789829973516,0.15761923789978027,60.0
STRT,2022-06-01,-0.46381765604019165,,,,DISTRESS,,-0.3062920570373535,36.36363636363637
STTK,2022-06-01,-0.013937294483184814,,,2.8315622667318303,GREY,,-0.8577103614807129,12.5
STX,2022-06-01,-0.22130966186523438,14.858340798079443,0.5971413446267867,2.1501052801424434,GREY,0.0222189957013943,-0.14001613855361938,75.0
SUNE,2022-06-01,-0.35406696796417236,,,,DISTRESS,,-0.8209840655326843,18.181818181818183
SUPN,2022-06-01,0.19835591316223145,10.469774511493748,0.9044192488565355,2.8859113646161525,GREY,-0.004967337822846095,-0.0196877121925354,36.36363636363637
SURG,2022-06-01,0.7194981575012207,,,1.3124617699719832,DISTRESS,,-0.530666708946228,36.36363636363637
SWBI,2022-06-01,-0.16352099180221558,2.1460224761903612,,8.23686475047848,SAFE,,-0.33956974744796753,81.81818181818183
SWK,2022-06-01,-0.2631440758705139,9.32744926806555,0.6558276199804114,,DISTRESS,-0.0018912756254528408,-0.41386353969573975,58.333333333333336
SWX,2022-06-01,-0.3319190740585327,,,,DISTRESS,,0.3390085697174072,25.0
SXI,2022-06-01,0.5589685440063477,43.07418316741513,0.2771002564047316,,DISTRESS,-0.01687709403918992,-0.046256959438323975,66.66666666666666
SXT,2022-06-01,-0.0871046781539917,27.974682081909542,0.573963129380004,,DISTRESS,0.006569109707598821,-0.01163870096206665,63.63636363636363
SYK,2022-06-01,0.23621714115142822,84.96505201897438,0.3051762464274373,5.721593172983454,SAFE,-0.01765603606431397,-0.04544442892074585,60.0
SYPR,2022-06-01,-0.12612611055374146,,,1.8080855375801275,DISTRESS,,-0.3536585569381714,33.33333333333333
T,2022-06-01,-0.2394663691520691,,,,DISTRESS,,-0.06392908096313477,50.0
TACT,2022-06-01,0.6971830129623413,,,3.3410680719385573,SAFE,,-0.49516725540161133,27.27272727272727
TALO,2022-06-01,-0.39745277166366577,,,0.8772582934607611,DISTRESS,,0.18306183815002441,81.81818181818183
TAP,2022-06-01,0.20961201190948486,9.214558969185093,3.8242920504947118,1.0706409614074506,DISTRESS,,-0.07564717531204224,41.66666666666667
TBB,2022-06-01,0.015529155731201172,,,,DISTRESS,,-0.025143682956695557,50.0
TBCH,2022-06-01,-0.3434523940086365,6.4488964302996905,0.6409173204586602,4.410168430303406,SAFE,0.02946941690109042,-0.5045229196548462,91.66666666666666
TBPH,2022-06-01,0.28654301166534424,,,,DISTRESS,,-0.401292622089386,9.090909090909092
TBRG,2022-06-01,-0.21031248569488525,10.06936613702375,1.7430666716301233,2.9138816887941728,GREY,-0.004643663276253971,-0.01253056526184082,41.66666666666667
TCMD,2022-06-01,1.3611392974853516,370.0731720898585,0.2751433038040646,2.274026919080806,GREY,,-0.6566992402076721,27.27272727272727
TCX,2022-06-01,-0.34553587436676025,,-4.262998139625967,,DISTRESS,,-0.28165310621261597,30.0
TDAY,2022-06-01,-0.42455244064331055,2.4080635563330275,0.6850906037920661,1.4299114576343033,DISTRESS,-0.07742133773217034,-0.22960150241851807,50.0
TDOC,2022-06-01,-0.24954015016555786,28.225073387219982,,,DISTRESS,,-0.7568417191505432,60.0
TDS,2022-06-01,-0.5741300582885742,,-0.025179856115107913,,DISTRESS,0.028785054799548074,-0.2565065026283264,50.0
TDY,2022-06-01,-0.0035352706909179688,84.34716333160007,0.48,7.805074357815037,SAFE,-0.006152435575015885,0.011903047561645508,66.66666666666666
TEL,2022-06-01,0.0028001070022583008,19.99897371966313,0.6200437090227912,4.203400390674181,SAFE,-0.005950255861002023,-0.07408487796783447,75.0
TELA,2022-06-01,0.5482455492019653,,,-3.8946382543207356,DISTRESS,,-0.29331302642822266,45.45454545454545
TENB,2022-06-01,-0.19262778759002686,60.93473948242342,,3.035366859357089,SAFE,,0.37472546100616455,45.45454545454545
TENX,2022-06-01,-0.9731060862541199,,,,,,-0.6560605764389038,44.44444444444444
TER,2022-06-01,-0.027640342712402344,0.01762866319139874,0.72831425005938,2.8489932509575056,GREY,0.002943876802611038,-0.16928869485855103,81.81818181818183
TEVA,2022-06-01,-0.22508037090301514,43.56635557594946,0.1051693404634581,0.3509598986928377,DISTRESS,0.001174649272183856,-0.19604146480560303,81.81818181818183
TEX,2022-06-01,0.49614810943603516,9.92395488002844,0.6179270227392913,3.3463345453814552,SAFE,0.00615546501622451,-0.32820016145706177,81.81818181818183
TGEN,2022-06-01,-0.11692303419113159,86.47455743330036,,1.405288021863057,DISTRESS,,-0.09411770105361938,63.63636363636363
TGLS,2022-06-01,0.9120351076126099,,,2.8562366778577677,GREY,,0.22498798370361328,66.66666666666666
TH,2022-06-01,1.2759644985198975,,,1.8055734526718636,DISTRESS,,0.7696201801300049,63.63636363636363
THRY,2022-06-01,-0.029868602752685547,5.965605683546318,,,DISTRESS,,-0.05730462074279785,60.0
TILE,2022-06-01,-0.4765053391456604,14.117238451292515,0.38783395747045823,2.2315130548584734,GREY,-0.021653876750764342,-0.22800511121749878,66.66666666666666
TITN,2022-06-01,0.06252384185791016,,,,DISTRESS,,-0.27585160732269287,83.33333333333334
TLF,2022-06-01,-0.1419999599456787,8.603344275741508,,,DISTRESS,,0.011494159698486328,83.33333333333334
TLPH,2022-06-01,-0.7760869264602661,,,-2.1817521410574017,DISTRESS,,-0.8344827890396118,41.66666666666667
TMDX,2022-06-01,1.6347792148590088,,,2.511519142422221,GREY,,-0.13453972339630127,30.0
TMUS,2022-06-01,-0.02504432201385498,40.58257747187568,0.2506438557763061,,DISTRESS,-0.016013575739282693,-0.10341888666152954,63.63636363636363
TNC,2022-06-01,0.23517954349517822,32.878083189306686,0.32211538461538464,2.923534052322797,GREY,0.009959519372871555,-0.23600280284881592,45.45454545454545
TNDM,2022-06-01,-0.6228110194206238,43.13599638932574,2.6625842511918463,6.106996461099372,SAFE,0.0005483784457543796,0.13674426078796387,72.72727272727273
TNET,2022-06-01,0.20068609714508057,24.573160490821163,0.8775510204081632,2.7719266680730623,GREY,0.015141420870934527,0.20894896984100342,72.72727272727273
TOI,2022-06-01,-0.9504556059837341,,,4.4385241122837,SAFE,,-0.0899999737739563,33.33333333333333
TOMZ,2022-06-01,-0.32608693838119507,,,0.6055374626399697,DISTRESS,,-0.7246376872062683,27.27272727272727
TOON,2022-06-01,-0.6367583274841309,,,37.5769328470261,SAFE,,-0.6303665041923523,30.0
TPB,2022-06-01,-0.2353031039237976,19.423488418553113,0.5338620050937717,2.93914187587618,GREY,-0.0015923473549632199,-0.2692130208015442,70.0
TPC,2022-06-01,-0.380765438079834,,,1.9249802309160327,GREY,,-0.3985833525657654,41.66666666666667
TPL,2022-06-01,-0.12540841102600098,5.239988118889904,0.6569338439191866,11.087153677843451,SAFE,0.0002804404036098289,-0.08154833316802979,75.0
TPR,2022-06-01,0.2813882827758789,12.066125402917395,0.7741216431376712,3.043070397956012,SAFE,-0.0008600388252398901,-0.19845837354660034,50.0
TPST,2022-06-01,-0.4858155846595764,,,84.77681303666775,SAFE,,-0.795199990272522,36.36363636363637
TR,2022-06-01,0.21037471294403076,35.157249357249285,0.6360105309138991,,DISTRESS,0.018685602201384023,0.0456773042678833,54.54545454545454
TRAK,2022-06-01,0.614675760269165,18.476541137766095,1.3432487669082789,6.13361606349141,SAFE,-0.024139153980311634,-0.2491801381111145,72.72727272727273
TRAW,2022-06-01,0.05263161659240723,,,27.049694017076217,SAFE,,-0.7937219738960266,40.0
TRC,2022-06-01,0.04656577110290527,,,3.3498065334783567,SAFE,,0.17581701278686523,44.44444444444444
TREX,2022-06-01,-0.10317713022232056,72.7276051231334,0.316938732245071,26.18205918121594,SAFE,0.1879025023950156,-0.3683314323425293,72.72727272727273
TRGP,2022-06-01,-0.026665329933166504,8.724777595872633,1.0359571280396451,,DISTRESS,-0.03583803092621062,0.8569962978363037,66.66666666666666
TRIP,2022-06-01,-0.329756498336792,17.56574328762311,0.8571428571428571,3.7810080423492387,SAFE,-0.009993337774816789,-0.40433549880981445,55.55555555555556
TRMB,2022-06-01,-0.2629386782646179,23.9501923112149,,4.456933482179522,SAFE,,-0.14292997121810913,83.33333333333334
TRNS,2022-06-01,0.3874114751815796,27.844662516731645,0.9125609821476438,7.346939886764934,SAFE,-0.011395173984072315,0.3538377285003662,50.0
TROX,2022-06-01,-0.33573657274246216,5.141376124603033,0.5354691075514875,1.6815903792956535,DISTRESS,-0.006126925386302645,-0.26404881477355957,55.55555555555556
TRS,2022-06-01,-0.06578117609024048,13.496640898914645,0.6002423589605493,2.1163472752420787,GREY,-0.009245132200982782,-0.11783576011657715,81.81818181818183
TRT,2022-06-01,-0.004132211208343506,18.003029274795445,0.21175523349436393,1.9871747783606333,GREY,,-0.01330798864364624,27.27272727272727
TRU,2022-06-01,-0.11025971174240112,27.020446330630357,0.7824514400535834,1.8718003632505298,GREY,0.01407467434076874,-0.17046725749969482,54.54545454545454
TSCO,2022-06-01,0.1278451681137085,7.851332971378403,0.32361166777435607,3.6856581895338456,SAFE,0.07952655603029805,0.14950597286224365,75.0
TSLA,2022-06-01,-0.13298755884170532,152.5521394191449,,16.389523715501426,SAFE,,0.4921668767929077,72.72727272727273
TTD,2022-06-01,0.43987584114074707,75.95228496845992,1.937959481788357,8.317235155046626,SAFE,0.00897974377441,0.06686830520629883,54.54545454545454
TTEC,2022-06-01,-0.48428159952163696,23.48271697179244,0.8301208342749279,5.521667681779093,SAFE,-0.023103750055441272,-0.31521767377853394,80.0
TTWO,2022-06-01,0.10342621803283691,144.73424023207778,0.1857901627080606,4.739886897728993,SAFE,0.027799474914641315,-0.3107229471206665,45.45454545454545
TULP,2022-06-01,-0.21068859100341797,,,,DISTRESS,,0.041504502296447754,18.181818181818183
TUSK,2022-06-01,0.7212389707565308,,,0.31926832573765007,DISTRESS,,-0.4435897469520569,10.0
TVRD,2022-06-01,-0.6294963955879211,,,,DISTRESS,,-0.34290027618408203,50.0
TWLO,2022-06-01,-0.35599881410598755,,,65.72385439697987,SAFE,,-0.6439302563667297,22.22222222222222
TXN,2022-06-01,0.034491777420043945,22.753558107660353,0.6478641276376736,12.662737262915668,SAFE,0.09774096411412159,-0.07096266746520996,91.66666666666666
TXNM,2022-06-01,0.012867331504821777,138.10597368341362,0.0417641848753826,0.81344903128388,DISTRESS,0.05059993724411336,-0.030091166496276855,55.55555555555556
TXRH,2022-06-01,0.49912166595458984,18.247944933808434,0.6324616172075678,4.317715466611647,SAFE,0.04900154586419026,-0.10641860961914062,81.81818181818183
TZOO,2022-06-01,0.3834807872772217,17.766125412864728,0.4640170766415938,,DISTRESS,-0.06460922845305088,-0.5652173757553101,90.9090909090909
U,2022-06-01,-0.19417732954025269,,,2.6200532451593466,GREY,,-0.2658539414405823,11.11111111111111
UA,2022-06-01,-0.24335813522338867,7.361138301325435,,3.1074344656784296,SAFE,,-0.26240408420562744,80.0
UAA,2022-06-01,-0.24104547500610352,8.080824582796753,,3.1959674219364125,SAFE,,-0.31409692764282227,80.0
UAMY,2022-06-01,-0.21428567171096802,,,-0.9733844800130426,DISTRESS,,-0.5543478727340698,41.66666666666667
UAN,2022-06-01,-0.06210237741470337,4.014535111262025,0.8084814795224059,,DISTRESS,-0.0693581045520902,1.6408050060272217,83.33333333333334
UAVS,2022-06-01,-0.5,,,,,,-0.847744345664978,25.0
UBER,2022-06-01,0.7319092750549316,,,0.40983988340778377,DISTRESS,,-0.40165388584136963,36.36363636363637
UCTT,2022-06-01,0.06205630302429199,9.548988657880596,,2.739536292604977,GREY,,-0.4398230314254761,27.27272727272727
UEIC,2022-06-01,-0.6907749176025391,13.174766405621181,0.55394,3.452285059080359,SAFE,-0.06106164121152402,-0.40627485513687134,54.54545454545454
UFI,2022-06-01,-0.4973992109298706,18.343636751341755,0.2417094123700089,3.650274801034735,SAFE,-0.012237782648821636,-0.4342154264450073,63.63636363636363
UFPI,2022-06-01,0.09207653999328613,69.18111727140365,0.28463294276211387,9.800804324313814,SAFE,0.024609536408975355,0.011023521423339844,75.0
UG,2022-06-01,-0.5569030046463013,18.75716995209951,0.7273595177300112,,DISTRESS,-0.017998486467353105,0.2134406566619873,88.88888888888889
UHS,2022-06-01,0.12906229496002197,348.3743465411066,,,DISTRESS,,-0.2216038703918457,54.54545454545454
UI,2022-06-01,-0.3474172353744507,26.537138709322164,0.786674563928066,16.0893433153066,SAFE,0.012821498561510249,-0.05352216958999634,83.33333333333334
UIS,2022-06-01,-0.6483705043792725,7.365196291448499,0.570189701897019,,DISTRESS,-0.002429893768081827,-0.4768160581588745,45.45454545454545
ULBI,2022-06-01,-0.06720978021621704,52.28396602573559,,1.6890854304338765,DISTRESS,,-0.4703344702720642,33.33333333333333
ULH,2022-06-01,0.0324254035949707,26.568736001534656,0.2137153380530439,,DISTRESS,0.03639878019211148,-0.16999351978302002,72.72727272727273
ULTA,2022-06-01,0.03702247142791748,24.019665579731665,0.5664784105770803,7.043612112154167,SAFE,-0.03800702818734379,0.20416271686553955,81.81818181818183
UNF,2022-06-01,0.07833945751190186,26.98547152124559,0.4204660297163827,7.715717136030747,SAFE,0.012377925737447533,-0.22238308191299438,81.81818181818183
UNFI,2022-06-01,-0.3552631735801697,7.896000254781622,0.5250431778929189,4.301393162584057,SAFE,0.006281375470475023,0.042578816413879395,66.66666666666666
UNH,2022-06-01,0.02787923812866211,21.554834257190397,0.7966434350716975,4.038557428407076,SAFE,0.013781752619241935,0.25143730640411377,91.66666666666666
UNP,2022-06-01,-0.07945168018341064,24.131866073406254,0.5588410991636799,3.668261405315154,SAFE,0.01558771896451457,0.05266010761260986,54.54545454545454
UONE,2022-06-01,-0.5086477994918823,126.77423619340816,0.4287318986417546,3.0289556657123544,SAFE,-0.032328680334636074,-0.24101662635803223,75.0
UONEK,2022-06-01,-0.1213064193725586,64.08477963594055,0.4287318986417546,1.3858639432681383,DISTRESS,-0.032328680334636074,0.08726000785827637,75.0
UPLD,2022-06-01,-0.7526395320892334,735.8281739010245,2.5236220472440944,15.241910398859115,SAFE,,-0.6328182816505432,50.0
UPS,2022-06-01,-0.022255539894104004,,,,DISTRESS,,-0.1424592137336731,72.72727272727273
UPWK,2022-06-01,-0.513303816318512,237.48740354189863,,2.4483758561148474,GREY,,-0.5337837934494019,41.66666666666667
URBN,2022-06-01,0.4403461217880249,21.855977272729305,0.19086962003372576,2.9266220705236536,GREY,0.0735971556650637,-0.35146552324295044,72.72727272727273
URI,2022-06-01,0.24144673347473145,,,2.2033112780552395,GREY,,-0.0928887128829956,83.33333333333334
USFD,2022-06-01,0.2722240686416626,49.9981353496683,0.18079800498753118,3.1813701443624938,SAFE,-0.013202845213143435,-0.023118436336517334,54.54545454545454
USIO,2022-06-01,-0.10683763027191162,,,-0.7559479892716952,DISTRESS,,-0.5499999523162842,18.181818181818183
USLM,2022-06-01,0.5493870973587036,,-0.3996011168727563,6.440483970559743,SAFE,0.1933643395066891,-0.1894121766090393,55.55555555555556
USNA,2022-06-01,-0.10995936393737793,14.033172695098552,0.6845333151062865,,DISTRESS,0.0060692592219834555,-0.27547168731689453,54.54545454545454
UTI,2022-06-01,-0.29297298192977905,,-0.220922206115828,1.3708665404387688,DISTRESS,0.15848610991329468,0.699499249458313,54.54545454545454
UTL,2022-06-01,-0.041529953479766846,,,,DISTRESS,,-0.07607001066207886,63.63636363636363
UUU,2022-06-01,-0.07975459098815918,,,,DISTRESS,,-0.5488826632499695,45.45454545454545
UUUU,2022-06-01,0.042414307594299316,,,27.277526492316827,SAFE,,0.03370785713195801,44.44444444444444
UVV,2022-06-01,-0.11375200748443604,,-0.03909582965287827,2.7860067051748536,GREY,0.00041752871500168857,0.048360466957092285,50.0
UZD,2022-06-01,-0.16474586725234985,18.460569381713867,0.09375,,DISTRESS,0.008315428338443297,-0.1856689453125,50.0
UZE,2022-06-01,-0.20037716627120972,17.00744159405048,0.09375,,DISTRESS,0.008315428338443297,-0.20199096202850342,50.0
UZF,2022-06-01,-0.19956690073013306,17.072434009649815,0.09375,,DISTRESS,0.008315428338443297,-0.19109827280044556,50.0
VANI,2022-06-01,-0.8034934401512146,,,,DISTRESS,,-0.6886792182922363,11.11111111111111
VATE,2022-06-01,-0.40833336114883423,644.1661903448276,0.10740740740740741,1.595955814793292,DISTRESS,,-0.27446305751800537,36.36363636363637
VCEL,2022-06-01,0.25113987922668457,58.40859577246672,,9.092509245339604,SAFE,,-0.45979082584381104,54.54545454545454
VCYT,2022-06-01,0.5409457683563232,,,7.8208787899546,SAFE,,-0.40144163370132446,33.33333333333333
VERI,2022-06-01,-0.55720055103302,41.788976532102666,,-0.37061227044121625,DISTRESS,,-0.4341363310813904,54.54545454545454
VFC,2022-06-01,-0.6168111562728882,,,2.729445882180995,GREY,,-0.32148122787475586,50.0
VHC,2022-06-01,-0.0012820959091186523,,,,,,-0.7047816514968872,30.0
VHI,2022-06-01,-0.7225573062896729,3.3288657918376554,,,DISTRESS,,0.16506123542785645,72.72727272727273
VIAV,2022-06-01,-0.31528449058532715,17.398117336767985,1.0741573033707865,,DISTRESS,0.016422247208217975,-0.16186636686325073,63.63636363636363
VIR,2022-06-01,0.06935739517211914,,-0.162913792253579,5.766133838549165,SAFE,0.012978986723074942,-0.5310251712799072,45.45454545454545
VIRC,2022-06-01,0.19207322597503662,,-0.8020784128483703,,DISTRESS,,-0.1257864236831665,16.666666666666664
VISN,2022-06-01,-0.4099617004394531,,-0.010899508923224338,0.5901725813643929,DISTRESS,-0.07483861530849074,-0.6979866027832031,33.33333333333333
VITL,2022-06-01,0.485858678817749,,-0.10746102449888642,8.346502343733,SAFE,0.10971985823637843,-0.44611185789108276,44.44444444444444
VMC,2022-06-01,0.24333536624908447,37.743547660726925,0.38037725607273715,2.898787297086636,GREY,-0.001146889376246078,-0.04120582342147827,50.0
VMD,2022-06-01,0.7981652021408081,78.53148202079099,,8.08801249521042,SAFE,,-0.3198380470275879,50.0
VNCE,2022-06-01,-0.3525000214576721,,-0.7559822324115203,,DISTRESS,-0.0074235913593724,-0.23706895112991333,41.66666666666667
VNDA,2022-06-01,-0.3784615397453308,8.561360564386918,,4.7959492197072695,SAFE,,-0.42325055599212646,60.0
VNRX,2022-06-01,-0.37142860889434814,,,,,,-0.233146071434021,45.45454545454545
VPG,2022-06-01,0.18862271308898926,16.902644016774236,0.4626572491327789,4.249396194386957,SAFE,0.012154836774477302,-0.1253892183303833,75.0
VRA,2022-06-01,-0.22427034378051758,6.313501746707828,0.8115304415572512,5.206129122693649,SAFE,-0.03334291134154838,-0.4834437370300293,54.54545454545454
VRDN,2022-06-01,1.0082371234893799,,,,DISTRESS,,-0.2629777789115906,44.44444444444444
VREX,2022-06-01,0.0,11.342254023284912,0.8192389006342494,2.182405010377805,GREY,-0.006968542193877749,-0.22275638580322266,83.33333333333334
VRME,2022-06-01,-0.41960781812667847,,,17.496413755942026,SAFE,,-0.11918604373931885,45.45454545454545
VRNS,2022-06-01,-0.18498003482818604,68.82630574730061,,,DISTRESS,,-0.09020835161209106,36.36363636363637
VRRM,2022-06-01,0.15910494327545166,14.932903223560057,0.7356037774638153,1.2290140979956194,DISTRESS,-0.0698886910911856,0.016511082649230957,66.66666666666666
VRSK,2022-06-01,0.3020937442779541,30.28952690109874,0.7348848765943349,4.849387854499075,SAFE,0.0130510320819834,0.17802655696868896,75.0
VRTX,2022-06-01,0.23892951011657715,91.51853426511327,4.037700389948007,26.642738677793574,SAFE,0.01757428581377526,0.24517536163330078,72.72727272727273
VSEC,2022-06-01,0.3281829357147217,8.808600256454046,0.5819566870722007,3.0808041828782753,SAFE,-0.05441182875160453,-0.1420994997024536,83.33333333333334
VST,2022-06-01,-0.015406250953674316,,-5.205882352941177,0.5462069010692641,DISTRESS,,0.5210812091827393,30.0
VTOL,2022-06-01,-0.07934296131134033,28.83960527689006,0.6113100958038497,1.7273349505423137,DISTRESS,,0.09317445755004883,54.54545454545454
VUZI,2022-06-01,-0.2147335410118103,,,49.79088660015876,SAFE,,-0.7138569355010986,45.45454545454545
VVV,2022-06-01,0.1569153070449829,27.539283651612404,0.5112612612612613,,DISTRESS,0.03859750695193733,-0.093464195728302,70.0
VVX,2022-06-01,0.26047468185424805,7.769484951176941,0.7522393721004873,3.1903480758858427,SAFE,0.007744425568433092,-0.2999802827835083,75.0
VYGR,2022-06-01,0.853181004524231,,,0.8666540931557806,DISTRESS,,0.8494118452072144,10.0
VYX,2022-06-01,-0.27026230096817017,2.834056273989771,0.9798183652875883,1.0434441722143823,DISTRESS,-0.05889880726332639,-0.270990788936615,36.36363636363637
VZ,2022-06-01,-0.2847582697868347,,,,DISTRESS,,-0.14461743831634521,60.0
WATT,2022-06-01,-0.6818181872367859,,,,DISTRESS,,-0.6321429014205933,20.0
WCN,2022-06-01,0.10268616676330566,33.823686778732316,0.5148960884880662,3.4387200663922277,SAFE,-0.006456766991551373,0.11510717868804932,75.0
WDC,2022-06-01,-0.3324485421180725,18.57643886322671,0.3864337101747174,1.9738096994652177,GREY,0.025004494855622856,-0.2960835099220276,50.0
WDFC,2022-06-01,0.07029831409454346,34.58599402892028,0.7266325891925725,9.940428282967364,SAFE,0.029561982966341296,-0.2622668743133545,66.66666666666666
WEN,2022-06-01,0.27039027214050293,12.082392982295756,0.5437319796954315,1.1588744702465423,DISTRESS,-0.012877934796066626,-0.14553922414779663,75.0
WERN,2022-06-01,0.10799014568328857,,-0.06614708163897132,3.724478446675578,SAFE,0.05694774094735563,-0.144031822681427,72.72727272727273
WEX,2022-06-01,0.03930234909057617,118.20921532952941,0.10470664989807058,1.1246161622158983,DISTRESS,-0.03998601209582009,-0.19435536861419678,58.333333333333336
WEYS,2022-06-01,0.020076513290405273,39.279606511157645,0.1910116345062429,4.2084576139330645,SAFE,-0.007720113957835893,0.17528104782104492,54.54545454545454
WFCF,2022-06-01,0.37414300441741943,101.77416617857625,0.9459761683550215,26.123884064680194,SAFE,-0.05940777826320169,-0.33002758026123047,63.63636363636363
WFRD,2022-06-01,0.8327487707138062,9.824662510352798,0.4262589928057554,0.8642324659868278,DISTRESS,-0.13055406409285153,1.49570631980896,54.54545454545454
WH,2022-06-01,-0.07181239128112793,18.949895791100353,,2.218913620194234,GREY,,0.19892191886901855,70.0
WHG,2022-06-01,-0.08463907241821289,6.061162013085225,2.862870770606648,4.597564456649626,SAFE,-0.005850299628413923,-0.112088143825531,60.0
WHR,2022-06-01,-0.21083199977874756,17.75896025032833,0.3240223463687151,,DISTRESS,0.003292697784124148,-0.20065438747406006,41.66666666666667
WHWK,2022-06-01,-0.4946708083152771,,,6.750195231839329,SAFE,,-0.4480701684951782,20.0
WINA,2022-06-01,0.85277259349823,12.973348803070259,0.9324798905862445,,DISTRESS,-0.02662346668206674,0.08554768562316895,75.0
WING,2022-06-01,1.6802613735198975,104.17957242745727,0.2552907624328327,2.8486814691322326,GREY,0.12130081744837164,-0.3381778597831726,83.33333333333334
WK,2022-06-01,0.3401360511779785,81.14442852515656,,2.8101709905130683,GREY,,0.01972782611846924,45.45454545454545
WKC,2022-06-01,-0.006463527679443359,10.34450616551869,,6.188700461249565,SAFE,,-0.30659717321395874,45.45454545454545
WLK,2022-06-01,-0.15364253520965576,9.275275851920075,0.47692307692307695,2.893405973320234,GREY,-0.014295981807970402,0.23046600818634033,75.0
WLY,2022-06-01,-0.2559933066368103,9.806242055683011,0.6800423862331141,2.6034952562388476,GREY,-0.025613532478698655,-0.19870638847351074,75.0
WLYB,2022-06-01,-0.3128063678741455,9.795251097815287,0.6800423862331141,2.6024249667449726,GREY,-0.025613532478698655,-0.15633940696716309,75.0
WM,2022-06-01,0.06238090991973877,39.86320648477332,0.4017946161515454,4.020025044364542,SAFE,0.01308978158472259,0.14466381072998047,77.77777777777779
WMB,2022-06-01,-0.14924299716949463,13.978689354093007,0.6049631120053656,,DISTRESS,-0.017900824091006247,0.3378061056137085,80.0
WMG,2022-06-01,-0.1511622667312622,,,0.44015560910739604,DISTRESS,,-0.10648459196090698,72.72727272727273
WMS,2022-06-01,-0.053023338317871094,62.462131027671056,,4.911975606421661,SAFE,,-0.0500866174697876,58.333333333333336
WOR,2022-06-01,0.3153470754623413,7.1433495064722505,,2.420142425361614,GREY,,-0.28070831298828125,50.0
WRAP,2022-06-01,-0.516826868057251,,,14.996274639383987,SAFE,,-0.6837606430053711,18.181818181818183
WSM,2022-06-01,-0.02665776014328003,3.639663786904911,0.6940503988896455,4.131756361821484,SAFE,0.013496803830001727,-0.1911209225654602,81.81818181818183
WSO,2022-06-01,0.3858832120895386,24.71878538987008,0.49356511410101195,,DISTRESS,-0.0014288628503659035,-0.04862010478973389,81.81818181818183
WST,2022-06-01,0.11690795421600342,68.49406555877334,0.3780013720557969,16.943660096294956,SAFE,0.06101752659800992,-0.06274181604385376,90.0
WT,2022-06-01,0.1929640769958496,10.951951651638327,,1.5761497618419031,DISTRESS,,-0.14855504035949707,63.63636363636363
WTI,2022-06-01,-0.45020467042922974,,,,DISTRESS,,0.07962501049041748,77.77777777777779
WTRG,2022-06-01,-0.10080313682556152,,-0.2078008808415881,,DISTRESS,0.07144665692842792,-0.0430988073348999,54.54545454545454
WTS,2022-06-01,0.2826913595199585,28.09422222040908,0.5412715138742537,,DISTRESS,-0.016095044738101257,-0.07383668422698975,91.66666666666666
WTW,2022-06-01,0.09347999095916748,,,1.4785167012389182,DISTRESS,,-0.17381805181503296,72.72727272727273
WVE,2022-06-01,2.554687738418579,,,-1.8339823911290762,DISTRESS,,-0.7236255407333374,25.0
WVVI,2022-06-01,-0.06319117546081543,,-1.3311919366364935,1.9072622501295202,GREY,0.12956245837909977,-0.35302597284317017,58.333333333333336
